"id","skill_name","level","question_type","prompt","options","correct_answer","explanation"
"ff47139b-df25-4b18-bf0b-8c45cb5e0a07","Cybersecurity Basics","intermediate","mcq","What is Cross-Site Scripting (XSS)?","[""An attack injecting malicious scripts into web pages viewed by other users"", ""A method of encrypting cookies"", ""A type of DDoS attack"", ""A database indexing vulnerability""]","An attack injecting malicious scripts into web pages viewed by other users","XSS exploits insufficient input sanitization/output encoding, allowing attacker-controlled scripts to execute in victims' browsers within the trusted site's context."
"b98edf15-07e6-48a3-bd1e-de180e24db60","Cybersecurity Basics","intermediate","text","What is the principle of least privilege?","","Users, processes, and systems should be granted only the minimum access/permissions necessary to perform their required functions, reducing the potential damage from compromise or error.","Limiting privileges reduces the attack surface and blast radius if an account or component is compromised."
"fa9b87f5-f0da-4f86-bdba-a3141b881a7f","Cybersecurity Basics","intermediate","mcq","What does a Distributed Denial of Service (DDoS) attack aim to do?","[""Overwhelm a target system with traffic from multiple sources to make it unavailable"", ""Steal sensitive data silently"", ""Encrypt files for ransom"", ""Gain administrative access to a server""]","Overwhelm a target system with traffic from multiple sources to make it unavailable","DDoS attacks flood a target with traffic from many compromised sources (often a botnet), exhausting resources and denying service to legitimate users."
"17dac3e7-893e-4b11-98bf-195a7ac5062b","Cybersecurity Basics","intermediate","mcq","What is the purpose of TLS/SSL in web communication?","[""Encrypting data in transit and authenticating the server to the client"", ""Compressing web page content"", ""Caching static assets"", ""Load balancing traffic""]","Encrypting data in transit and authenticating the server to the client","TLS/SSL establishes an encrypted channel between client and server, protecting data from eavesdropping and tampering while verifying server identity via certificates."
"0ea68bac-28ed-4fdf-98be-73332fab6bef","Cybersecurity Basics","intermediate","text","What is Cross-Site Request Forgery (CSRF) and how do anti-CSRF tokens help prevent it?","","CSRF tricks an authenticated user's browser into unknowingly submitting a malicious request to a site where they're logged in; anti-CSRF tokens embed a unique, unpredictable value in forms/requests that the server validates, so forged requests from other origins lacking the token are rejected.","Because browsers automatically attach cookies to requests, a hidden malicious form can trigger unwanted actions; a CSRF token proves the request originated from the legitimate site's own form."
"cffe7946-42bd-455e-88d5-9a89ea07a80b","Cybersecurity Basics","advanced","text","Explain the difference between symmetric and asymmetric encryption, and when each is typically used.","","Symmetric encryption uses the same key for encryption and decryption (fast, used for bulk data); asymmetric encryption uses a public/private key pair (slower, used for key exchange and digital signatures). TLS commonly combines both: asymmetric for the handshake/key exchange, symmetric for the bulk session data.","Symmetric algorithms are computationally efficient for large data volumes, while asymmetric algorithms solve the key distribution problem at the cost of performance, so hybrid systems use both for their respective strengths."
"972caa8e-12d4-4031-8995-434f4adbdd82","Cybersecurity Basics","advanced","mcq","What is a 'zero-day' vulnerability?","[""A previously unknown vulnerability with no available patch, exploitable before defenders can respond"", ""A vulnerability that only affects day-old software installations"", ""A bug that self-resolves after 24 hours"", ""A vulnerability that has already been patched""]","A previously unknown vulnerability with no available patch, exploitable before defenders can respond","Zero-days are dangerous because vendors have had 'zero days' to address them, meaning no official fix exists when exploitation begins."
"fa8ad429-32a5-40d4-a35d-594f08ff675c","Cybersecurity Basics","advanced","code","What security issue exists in this authentication check, and how should it be fixed?
if (user.password == inputPassword) {
    login(user);
}","","Comparing passwords in plaintext (and with a non-constant-time '==' comparison) implies passwords are stored insecurely and is vulnerable to timing attacks; passwords should be hashed (e.g., bcrypt) at signup, and verification should use a constant-time comparison function against the stored hash.","Storing and comparing plaintext passwords exposes them entirely if the database leaks, and naive equality checks can leak timing information about how many characters matched."
"2dd59b4e-32c0-4ec7-a673-6801712186a4","Cybersecurity Basics","advanced","mcq","What is the purpose of a Content Security Policy (CSP) header?","[""Restricting which sources of content (scripts, styles, etc.) a browser is allowed to load, mitigating XSS impact"", ""Encrypting all page content"", ""Speeding up page load times"", ""Managing user session timeouts""]","Restricting which sources of content (scripts, styles, etc.) a browser is allowed to load, mitigating XSS impact","CSP lets a site declare trusted content sources, so even if an XSS injection succeeds, the browser refuses to execute or load unauthorized scripts/resources."
"b3ca8aea-9283-44c1-b821-cc9721b106c6","Cybersecurity Basics","advanced","text","What is defense in depth, and why is relying on a single security control considered risky?","","Defense in depth layers multiple independent security controls (network, application, data, physical) so that if one layer fails or is bypassed, others still provide protection; relying on a single control creates a single point of failure that, once breached, exposes the entire system.","No single security measure is perfect; layering controls ensures that a failure or bypass of one doesn't immediately lead to full compromise."
"024b09d0-af7a-4d99-a65f-649688920be7","Cybersecurity Basics","advanced","mcq","What does 'salting' a password hash protect against?","[""Precomputed rainbow table attacks by making identical passwords hash to different values"", ""Brute-force attacks entirely"", ""Network eavesdropping"", ""SQL injection""]","Precomputed rainbow table attacks by making identical passwords hash to different values","Adding a unique random salt per password before hashing ensures identical passwords produce different hashes, defeating precomputed lookup table attacks."
"319be5fe-8e71-4cc7-b946-9d3aacd4d7fb","Cybersecurity Basics","intermediate","mcq","What is a VPN (Virtual Private Network) primarily used for?","[""Creating an encrypted tunnel over a public network to protect data and mask network origin"", ""Speeding up internet connections"", ""Blocking all incoming network traffic"", ""Compressing files for storage""]","Creating an encrypted tunnel over a public network to protect data and mask network origin","VPNs encrypt traffic between the client and a VPN server, protecting data in transit over untrusted networks and obscuring the user's real IP/location."
"7f6184b1-8192-472f-8852-8dac49bbf238","Testing / QA (Selenium, Jest)","beginner","mcq","What is the primary purpose of unit testing?","[""Verifying that individual, isolated units of code (e.g., functions) work as expected"", ""Testing the entire system end-to-end only"", ""Testing UI appearance only"", ""Load testing a server""]","Verifying that individual, isolated units of code (e.g., functions) work as expected","Unit tests target the smallest testable pieces of code in isolation, typically mocking external dependencies."
"c3021dfc-1384-46ea-9322-33f7392ec770","Testing / QA (Selenium, Jest)","beginner","mcq","What is Selenium primarily used for?","[""Automating browser interactions for web application testing"", ""Writing unit tests for backend logic only"", ""Managing databases"", ""Compiling JavaScript code""]","Automating browser interactions for web application testing","Selenium WebDriver automates real browser actions (clicks, form fills, navigation) to test web applications as a user would interact with them."
"094245de-8ace-4153-9daa-2b7fc02b8c1b","Testing / QA (Selenium, Jest)","beginner","mcq","What is Jest commonly used for?","[""Writing and running JavaScript unit/integration tests"", ""Managing CSS styles"", ""Building Docker images"", ""Deploying applications to production""]","Writing and running JavaScript unit/integration tests","Jest is a popular JavaScript testing framework providing test runners, assertions, and mocking utilities."
"92aca665-0827-4040-9868-2ecc9a828985","Testing / QA (Selenium, Jest)","beginner","text","What is the difference between manual testing and automated testing?","","Manual testing involves a human executing test cases by hand; automated testing uses scripts/tools to execute tests programmatically, enabling faster, repeatable execution, especially for regression testing.","Automation trades upfront script-writing effort for speed and repeatability on subsequent runs, while manual testing is more flexible for exploratory or one-off scenarios."
"89754f23-ba6e-420c-81a5-a9a7b48360fe","Testing / QA (Selenium, Jest)","beginner","mcq","What does 'assert' typically do in a testing framework?","[""Checks that an actual value matches an expected value, failing the test if not"", ""Logs a message to the console"", ""Starts the test suite"", ""Skips a test""]","Checks that an actual value matches an expected value, failing the test if not","Assertions are the core mechanism for verifying expected behavior; a failed assertion marks the test as failed."
"4d208ffc-d123-40a6-8168-94f0cc868bd0","Testing / QA (Selenium, Jest)","beginner","mcq","What is regression testing?","[""Re-running existing tests to ensure new changes haven't broken previously working functionality"", ""Testing only new features"", ""Testing performance under heavy load"", ""Manually testing UI colors""]","Re-running existing tests to ensure new changes haven't broken previously working functionality","Regression tests catch unintended side effects of code changes by verifying previously passing behavior still holds."
"e88da297-32e0-422f-873f-9ac4831c990f","Testing / QA (Selenium, Jest)","beginner","mcq","What does 'mocking' a dependency in a unit test achieve?","[""Replacing a real dependency with a controlled fake to isolate the unit under test"", ""Making the test run slower deliberately"", ""Deleting the dependency permanently"", ""Testing the dependency itself thoroughly""]","Replacing a real dependency with a controlled fake to isolate the unit under test","Mocks simulate the behavior of real dependencies (APIs, databases) so tests can focus solely on the logic of the unit being tested, without external side effects or flakiness."
"aa0e81dc-e069-4d37-9ed6-e3558046ea73","Testing / QA (Selenium, Jest)","intermediate","code","What does this Jest test verify, and would it pass?
test('adds numbers', () => {
  expect(sum(2, 3)).toBe(5);
});
function sum(a, b) { return a + b; }","","It verifies that sum(2,3) equals 5; assuming sum is correctly implemented as shown, the test passes.","toBe() checks strict equality; since sum(2,3) correctly returns 5, the assertion succeeds and the test passes."
"e252e705-df57-473e-97b7-33e22555d009","Testing / QA (Selenium, Jest)","intermediate","mcq","What is the testing pyramid, and what does it recommend?","[""A model suggesting many unit tests, fewer integration tests, and even fewer end-to-end tests"", ""A hierarchy suggesting only end-to-end tests are necessary"", ""A visualization of test coverage percentages only"", ""A staffing model for QA teams""]","A model suggesting many unit tests, fewer integration tests, and even fewer end-to-end tests","The pyramid emphasizes fast, cheap, numerous unit tests at the base, with progressively fewer, slower, more expensive integration and E2E tests, balancing speed and confidence."
"2f7c15bb-a9d7-4fd4-8c78-bedfe1e29938","Testing / QA (Selenium, Jest)","intermediate","text","What causes 'flaky tests' and why are they problematic?","","Flaky tests pass or fail inconsistently without code changes, often due to timing issues, shared/mutable state, network dependencies, or race conditions; they erode trust in the test suite and can hide real bugs or cause developers to ignore failures.","Nondeterministic test outcomes make it hard to distinguish real regressions from noise, undermining the reliability of the CI signal."
"66453722-53e6-4ad4-9009-4ddaf05aeffd","Testing / QA (Selenium, Jest)","intermediate","mcq","In Selenium, what is an explicit wait used for?","[""Waiting for a specific condition (e.g., element visibility) before proceeding, up to a timeout"", ""Pausing the test for a fixed, arbitrary amount of time always"", ""Waiting for the entire test suite to finish"", ""Restarting the browser""]","Waiting for a specific condition (e.g., element visibility) before proceeding, up to a timeout","Explicit waits poll for a defined condition, making tests more robust to variable load times than fixed sleep-based waits."
"7df2c301-d78e-4d08-b71d-e837b2587255","Testing / QA (Selenium, Jest)","intermediate","code","What is wrong with this test's use of mocking?
test('fetches user', async () => {
  const data = await fetchUser(1); // hits real production API
  expect(data.name).toBe('Alice');
});","","The test depends on a real external API call, making it slow, flaky, and dependent on network/production state; it should mock the API call (e.g., with jest.mock or a fetch mock) to isolate the test.","Tests relying on live external services are non-deterministic and can fail due to network issues, rate limits, or changed production data unrelated to the code under test."
"94dff051-d4ed-4930-bd5f-1198a21021dc","Testing / QA (Selenium, Jest)","advanced","text","What is the Page Object Model (POM) pattern in Selenium test automation, and why is it recommended?","","POM encapsulates each page's UI elements and interactions into a dedicated class, separating test logic from page structure details; this reduces duplication and makes tests more maintainable when the UI changes, since only the page object needs updating.","Without POM, UI locator changes would require updates across many scattered test scripts; centralizing them in page objects isolates the impact of UI changes."
"9a99d923-5b2b-460c-bd16-ffcb4b217aef","Testing / QA (Selenium, Jest)","advanced","mcq","What is mutation testing used to evaluate?","[""The effectiveness of a test suite by introducing small code changes (mutants) and checking if tests catch them"", ""The speed of test execution"", ""The number of lines of code covered"", ""Whether code compiles correctly""]","The effectiveness of a test suite by introducing small code changes (mutants) and checking if tests catch them","Mutation testing measures test quality beyond code coverage by verifying tests actually fail when the underlying logic is subtly broken, revealing weak or missing assertions."
"8402c025-86c8-4dfd-9f11-dfe1edd594c9","Testing / QA (Selenium, Jest)","advanced","mcq","Why can high code coverage percentage be a misleading quality metric?","[""Coverage measures which lines execute, not whether meaningful assertions validate correct behavior"", ""Coverage always guarantees zero bugs"", ""Coverage cannot be measured accurately"", ""Coverage only applies to unit tests, never integration tests""]","Coverage measures which lines execute, not whether meaningful assertions validate correct behavior","A test can execute a line of code without asserting anything meaningful about its output, so 100% coverage doesn't guarantee the code is correctly tested."
"77dfa876-2375-489d-999d-82c6d987f46c","Testing / QA (Selenium, Jest)","advanced","code","What race condition risk exists in this Selenium test, and how would you fix it?
driver.get(url);
driver.findElement(By.id(""submit"")).click();","","The page may not have fully loaded or rendered the 'submit' element before the click attempt, causing a NoSuchElementException intermittently; fix with an explicit wait for element presence/clickability before interacting.","Page loads and asynchronous rendering (especially in SPAs) can lag behind driver.get() returning, so immediately interacting with elements risks flaky failures without proper waits."
"d025756b-e46d-44ef-9db5-3cf7c9f8830d","Testing / QA (Selenium, Jest)","advanced","text","What is contract testing (e.g., using Pact) and what problem does it solve in microservice architectures?","","Contract testing verifies that the API 'contract' (expected requests/responses) between a consumer and provider service matches on both sides, without requiring full end-to-end integration tests; it catches breaking changes to service interfaces early, independently of deploying the full system.","In microservices, testing every service combination end-to-end doesn't scale; contract tests let each service verify compatibility with its counterparts' expected interface in isolation."
"45434dea-d960-45ed-ad3b-31b43802cd84","Testing / QA (Selenium, Jest)","advanced","mcq","What is the primary trade-off of relying heavily on end-to-end (E2E) UI tests versus unit tests?","[""E2E tests provide high confidence in real user flows but are slower, more brittle, and harder to debug when they fail"", ""E2E tests always run faster than unit tests"", ""E2E tests eliminate the need for any other testing"", ""E2E tests are cheaper to maintain than unit tests""]","E2E tests provide high confidence in real user flows but are slower, more brittle, and harder to debug when they fail","E2E tests exercise the full stack realistically but are more prone to flakiness from timing/environment issues and provide less precise failure localization than focused unit tests."
"a9ba6239-0bfd-4c2a-87ae-dc27319825bb","Testing / QA (Selenium, Jest)","beginner","mcq","What does 'test coverage' measure?","[""The percentage of code executed by the test suite"", ""The number of bugs found in production"", ""The speed at which tests run"", ""The number of developers writing tests""]","The percentage of code executed by the test suite","Code coverage quantifies which lines, branches, or statements are exercised by tests, though it doesn't guarantee correctness of the assertions themselves."
"fa1647e9-aa09-43b0-a993-48e65f1622b0","Testing / QA (Selenium, Jest)","intermediate","code","What does this Jest snippet test, using a spy/mock?
const spy = jest.spyOn(console, 'log');
logMessage('hello');
expect(spy).toHaveBeenCalledWith('hello');","","It verifies that calling logMessage('hello') results in console.log being called with the argument 'hello', without needing to actually inspect terminal output.","jest.spyOn wraps the real console.log so the test can assert it was called with specific arguments while still allowing (or optionally suppressing) its normal behavior."
"dd25c998-8061-4a79-a69e-bcc34cfcf299","Mobile Development (iOS/Android, Flutter, React Native)","beginner","mcq","Which programming language is primarily used for native Android development today?","[""Kotlin"", ""Swift"", ""Objective-C"", ""Dart""]","Kotlin","Kotlin is Google's officially recommended language for native Android development, though Java is also still supported."
"3dbefd7e-fdbb-4aca-be90-7b1a8bcdd546","Mobile Development (iOS/Android, Flutter, React Native)","beginner","mcq","Which language is primarily used for native iOS development today?","[""Swift"", ""Kotlin"", ""Dart"", ""C#""]","Swift","Swift is Apple's modern language for iOS/macOS development, having largely replaced Objective-C for new projects."
"0e55cbf3-84c8-48f4-8407-d935241a6b35","Mobile Development (iOS/Android, Flutter, React Native)","beginner","mcq","What is Flutter?","[""A UI toolkit by Google for building natively compiled cross-platform apps using Dart"", ""A native iOS-only framework"", ""A backend server framework"", ""A database management tool""]","A UI toolkit by Google for building natively compiled cross-platform apps using Dart","Flutter compiles Dart code to native ARM/x86 code and renders its own widgets, enabling a single codebase for iOS, Android, web, and desktop."
"30a9df9f-cf37-4abf-a6a0-8c23c3ea763a","Mobile Development (iOS/Android, Flutter, React Native)","beginner","text","What is the main appeal of cross-platform frameworks like React Native or Flutter compared to native development?","","They allow developers to write a single codebase that runs on both iOS and Android, reducing development time and cost compared to maintaining separate native codebases.","Sharing most business logic and UI code across platforms reduces duplication, though performance-critical or highly platform-specific features may still need native code."
"2b4d63d0-4fab-46c2-b71a-f9fde2e99f6c","Mobile Development (iOS/Android, Flutter, React Native)","beginner","mcq","What is an 'Activity' in Android development?","[""A single, focused screen with a user interface"", ""A background service only"", ""A database table"", ""A network request handler""]","A single, focused screen with a user interface","An Activity represents one screen of the app's UI and manages its own lifecycle events (create, resume, pause, destroy)."
"cc4fa962-e616-487c-9552-9b005c49aafa","Mobile Development (iOS/Android, Flutter, React Native)","beginner","mcq","What is the purpose of a mobile app's manifest file (e.g., AndroidManifest.xml or Info.plist)?","[""Declaring app metadata, permissions, and components required by the OS"", ""Storing the app's compiled binary code"", ""Managing UI layout only"", ""Handling network requests""]","Declaring app metadata, permissions, and components required by the OS","Manifest files tell the OS what permissions, activities/screens, and other components the app needs to function correctly."
"bdcfa4a9-ed90-46c8-8215-e8530711d0c6","Mobile Development (iOS/Android, Flutter, React Native)","beginner","mcq","In React Native, what allows JavaScript code to interact with native mobile components?","[""The bridge (or newer JSI) connecting JS and native modules"", ""A direct compiler that turns JS into Swift/Kotlin"", ""A web browser embedded in the app"", ""A remote server executing the native calls""]","The bridge (or newer JSI) connecting JS and native modules","React Native historically used an asynchronous bridge (and newer architectures use JSI) to communicate between the JavaScript thread and native platform code/UI components."
"b73a940c-d733-4049-b5e2-4ba044b9d6d0","Mobile Development (iOS/Android, Flutter, React Native)","intermediate","text","What is the Android/iOS app lifecycle, and why is managing it important?","","The app lifecycle describes states like created, started, resumed, paused, stopped, and destroyed; properly handling transitions (e.g., saving state on pause, releasing resources on stop) prevents data loss, crashes, and unnecessary resource/battery consumption.","Mobile OSes can suspend or kill apps in the background to conserve resources, so apps must persist critical state and release resources appropriately during lifecycle transitions."
"ff896daf-6f6a-4a84-a816-868b7a1a8f2b","Mobile Development (iOS/Android, Flutter, React Native)","intermediate","mcq","What is the purpose of Flutter's widget tree and the concept of 'everything is a widget'?","[""The entire UI, including layout and styling, is composed of nested, immutable widget objects rebuilt declaratively on state change"", ""Widgets are only used for buttons and text fields"", ""Widgets replace the need for a build system"", ""Widgets are compiled separately from the app""]","The entire UI, including layout and styling, is composed of nested, immutable widget objects rebuilt declaratively on state change","Flutter's declarative model rebuilds the widget tree efficiently on state changes, diffing against the previous tree (similar in spirit to React's virtual DOM) to update only what changed."
"7e8ef27a-2097-442a-95f5-efb903cfb6e5","Mobile Development (iOS/Android, Flutter, React Native)","intermediate","mcq","What is the difference between StatefulWidget and StatelessWidget in Flutter?","[""StatefulWidget can hold mutable state that changes over the widget's lifetime; StatelessWidget cannot change once built"", ""StatelessWidget is faster in all cases with no trade-offs"", ""StatefulWidget cannot rebuild the UI"", ""They are functionally identical""]","StatefulWidget can hold mutable state that changes over the widget's lifetime; StatelessWidget cannot change once built","StatefulWidget pairs with a State object that can call setState() to trigger rebuilds, while StatelessWidget's configuration is immutable after construction."
"d9269068-c290-4a9c-9bc5-4a4e60ccd1b6","Mobile Development (iOS/Android, Flutter, React Native)","intermediate","text","What are the trade-offs of using a cross-platform framework versus fully native development for a mobile app with heavy graphics/animation requirements?","","Cross-platform frameworks (especially those using a bridge, like older React Native) may introduce performance overhead for complex, high-frequency UI updates or animations; fully native development gives direct access to platform-optimized rendering and APIs at the cost of maintaining separate codebases per platform.","Frameworks with a bridge or abstraction layer between JS/Dart and native rendering can incur latency for performance-critical operations, whereas native code interacts directly with platform graphics APIs."
"c9b3b8d9-3b37-4ace-a069-f66961013e37","Mobile Development (iOS/Android, Flutter, React Native)","intermediate","mcq","What is the purpose of app permissions (e.g., camera, location) in mobile OS security models?","[""Requiring explicit user consent before an app can access sensitive device features or data"", ""Encrypting all app data automatically"", ""Speeding up app installation"", ""Preventing the app from crashing""]","Requiring explicit user consent before an app can access sensitive device features or data","Runtime permission models (introduced in modern Android/iOS) give users granular control, requiring apps to request access to sensitive resources explicitly rather than granting blanket access at install time."
"e2d9b841-0c64-4815-a313-002d0022c62e","Mobile Development (iOS/Android, Flutter, React Native)","advanced","text","Explain how Flutter achieves consistent UI rendering across platforms compared to React Native's approach.","","Flutter renders its own widgets directly to a canvas via the Skia (or Impeller) graphics engine, bypassing native platform UI components entirely for pixel-perfect consistency; React Native (in its classic architecture) maps components to actual native platform widgets, giving more native look-and-feel but potential inconsistency between platforms.","Flutter's own rendering engine guarantees visual consistency at the cost of not using native widgets by default, while React Native's native-component approach benefits from platform-native behavior but requires per-platform tuning."
"d9bff5ea-dd84-4aba-8e34-4535f17bc17e","Mobile Development (iOS/Android, Flutter, React Native)","advanced","mcq","What is a common cause of jank (dropped frames) in mobile app UIs?","[""Performing expensive computations or layout work on the main/UI thread during each frame"", ""Using too few widgets"", ""Having too many unit tests"", ""Using vector graphics instead of bitmaps""]","Performing expensive computations or layout work on the main/UI thread during each frame","Mobile UIs typically target 60fps (16ms per frame); blocking the main thread with heavy work prevents timely frame rendering, causing visible stutter."
"ecb15a19-608f-444f-8320-8e1e90c37859","Mobile Development (iOS/Android, Flutter, React Native)","advanced","code","Why might this Flutter code cause performance issues in a long list?
ListView(
  children: items.map((item) => ExpensiveWidget(item)).toList(),
)","","ListView with a fixed children list builds ALL items upfront regardless of visibility, which is expensive for long lists; ListView.builder should be used instead to lazily build only the visible items on demand.","The default ListView constructor eagerly constructs every child widget, while ListView.builder constructs items lazily as they scroll into view, dramatically improving performance for large lists."
"edbede08-6b52-4bd2-b9b7-8103265dfc29","Mobile Development (iOS/Android, Flutter, React Native)","advanced","text","What is the significance of platform-specific app store review guidelines (e.g., Apple App Store) for mobile release cycles compared to web deployment?","","Mobile releases typically require submission to an app store (Apple App Store, Google Play) that reviews the app against guidelines before publishing, introducing review delays and possible rejections, unlike web deployments which can be released instantly by the developer.","Unlike continuous web deployment, mobile app updates must pass a manual/automated review process that can take hours to days and may reject non-compliant submissions, affecting release velocity and rollback strategies."
"57309591-270f-4d70-998a-52a3587f01d2","Mobile Development (iOS/Android, Flutter, React Native)","advanced","mcq","What is the main benefit of using native modules in a React Native app for specific functionality?","[""Accessing platform-specific APIs or achieving better performance than pure JavaScript can provide"", ""Making the app compile faster always"", ""Removing the need for a bridge/JSI entirely"", ""Automatically supporting all future OS versions without updates""]","Accessing platform-specific APIs or achieving better performance than pure JavaScript can provide","Native modules let React Native apps drop into platform-specific Swift/Kotlin/Java code for functionality or performance not achievable purely in JavaScript."
"90b0145d-e3b3-4b64-aeeb-5a577a7930a4","Mobile Development (iOS/Android, Flutter, React Native)","beginner","mcq","What is responsive/adaptive design important for in mobile app development?","[""Ensuring the UI looks and functions correctly across different screen sizes and device types"", ""Making the app run faster on all devices"", ""Reducing the app's file size"", ""Encrypting user data automatically""]","Ensuring the UI looks and functions correctly across different screen sizes and device types","Mobile devices vary widely in screen size, resolution, and orientation, so layouts must adapt to remain usable and visually correct across this diversity."
"1910ab40-3dfb-4fe5-a65c-049f26310fd0","Mobile Development (iOS/Android, Flutter, React Native)","intermediate","mcq","What is the purpose of local data persistence options like SQLite or SharedPreferences/UserDefaults in mobile apps?","[""Storing data on the device so it's available across app launches without a network connection"", ""Sending data to a remote server automatically"", ""Compiling the app for release"", ""Managing app permissions""]","Storing data on the device so it's available across app launches without a network connection","Local storage mechanisms let apps retain user data, settings, or cached content offline, improving performance and enabling offline functionality."
"b6446b9e-9ed1-4744-88fa-26619323776a","Mobile Development (iOS/Android, Flutter, React Native)","advanced","text","What are the challenges of handling offline-first functionality and data synchronization in mobile apps?","","Offline-first apps must queue local changes made without connectivity, then reconcile them with the server when back online, handling conflicts (e.g., the same record edited both locally and remotely) and ensuring eventual consistency without data loss.","Synchronization logic must resolve conflicting edits and network failures gracefully, often using techniques like conflict-free replicated data types (CRDTs) or last-write-wins with versioning."
"26c7e353-5500-4f2b-b1e0-77f6dbe06198","DevOps","beginner","mcq","What is the primary goal of DevOps culture and practices?","[""Improving collaboration between development and operations teams to deliver software faster and more reliably"", ""Replacing all operations staff with automation"", ""Eliminating the need for testing"", ""Reducing the number of developers on a team""]","Improving collaboration between development and operations teams to deliver software faster and more reliably","DevOps breaks down silos between dev and ops, emphasizing automation, shared responsibility, and continuous feedback to speed up delivery while maintaining reliability."
"68584ea2-5d19-417a-a54d-2e9c99852af4","DevOps","beginner","mcq","What does 'Infrastructure as Code' (IaC) mean?","[""Managing and provisioning infrastructure through machine-readable definition files rather than manual processes"", ""Writing application code that manages hardware directly"", ""A programming language for servers only"", ""Manually configuring servers through a GUI""]","Managing and provisioning infrastructure through machine-readable definition files rather than manual processes","IaC tools (Terraform, CloudFormation, Ansible) let infrastructure be version-controlled, reviewed, and reproducibly provisioned like application code."
"1f033a6d-bca0-4161-aeb8-2bd3b7e9fad8","DevOps","beginner","mcq","What is the purpose of monitoring and logging in a DevOps pipeline?","[""Detecting issues, understanding system behavior, and enabling quick incident response"", ""Only for compliance purposes with no operational value"", ""Replacing the need for testing"", ""Slowing down deployments intentionally""]","Detecting issues, understanding system behavior, and enabling quick incident response","Monitoring and logging provide visibility into production systems, enabling teams to detect anomalies, debug issues, and respond to incidents quickly."
"dda79b7b-2653-4fc6-8f40-cadc9c86c79b","DevOps","beginner","text","What is the difference between DevOps and traditional siloed development/operations teams?","","Traditional models separate development (building software) and operations (running/maintaining it) into distinct teams with limited collaboration; DevOps merges these responsibilities and encourages shared ownership, automation, and continuous collaboration throughout the software lifecycle.","The traditional 'throw it over the wall' handoff between dev and ops often caused friction and slow releases, which DevOps practices aim to eliminate through shared tools, culture, and automation."
"c9f38fd9-0b58-4b85-be02-31a54b2925ce","DevOps","beginner","mcq","What does 'configuration management' (e.g., using Ansible, Puppet, Chef) primarily automate?","[""Consistently applying and maintaining system configurations across servers"", ""Writing application business logic"", ""Compiling source code"", ""Managing Git branches""]","Consistently applying and maintaining system configurations across servers","Configuration management tools automate installing packages, setting configs, and enforcing a desired system state across many servers consistently."
"0b0cebdd-0ce0-43ca-becd-df75b556965a","DevOps","beginner","mcq","What is the purpose of a 'staging' environment in a deployment pipeline?","[""A production-like environment used to test changes before releasing to real users"", ""The environment where developers write code"", ""A backup of the production database only"", ""The environment customers use directly""]","A production-like environment used to test changes before releasing to real users","Staging mimics production closely, allowing final validation of changes in a realistic environment without risking actual user-facing systems."
"26a1dc39-93a0-4615-88d8-7860fe7efd80","DevOps","beginner","mcq","What does 'observability' mean in modern DevOps/SRE practice?","[""The ability to understand a system's internal state from its external outputs (logs, metrics, traces)"", ""Only having a dashboard with server uptime"", ""Manually checking servers periodically"", ""A synonym for unit testing""]","The ability to understand a system's internal state from its external outputs (logs, metrics, traces)","Observability goes beyond basic monitoring, combining logs, metrics, and distributed traces to diagnose novel or complex issues in production systems."
"21be018b-6171-4506-8f0a-ac609f369e10","DevOps","intermediate","text","What is the difference between monitoring and alerting in a production system?","","Monitoring collects and visualizes system metrics/logs over time to understand behavior; alerting actively notifies responsible teams when specific conditions or thresholds indicate a problem requiring attention.","Monitoring is the passive collection/observation layer, while alerting is the actionable layer that triggers human or automated response based on monitored data crossing defined thresholds."
"7e0ca574-2c40-4f5d-abcd-72a146083cdb","DevOps","intermediate","mcq","What is a 'blameless postmortem' in incident management?","[""A review process focused on understanding systemic causes of an incident rather than assigning individual blame"", ""A meeting to fire the person responsible for an outage"", ""A process only for critical outages"", ""A weekly status update meeting""]","A review process focused on understanding systemic causes of an incident rather than assigning individual blame","Blameless postmortems encourage honest disclosure of what happened, focusing on process/systemic improvements rather than punishing individuals, which improves long-term reliability culture."
"af9e9340-6681-4fa0-9f2e-af624eb5705b","DevOps","intermediate","mcq","What is the purpose of a Service Level Objective (SLO)?","[""A target level of reliability/performance a service aims to meet, used to guide engineering priorities"", ""A legal contract with customers"", ""A type of load balancer configuration"", ""A code review checklist""]","A target level of reliability/performance a service aims to meet, used to guide engineering priorities","SLOs (e.g., 99.9% uptime) set internal reliability targets, informing decisions like how much risk can be taken with new releases (error budgets)."
"90680d3a-4c2e-49a2-93bf-5877d52d8a75","DevOps","intermediate","text","What is an 'error budget' in Site Reliability Engineering (SRE), and how does it relate to release velocity?","","An error budget is the acceptable amount of unreliability (e.g., 0.1% downtime) allowed within an SLO period; teams can spend this budget on releasing new features/changes, but if it's exhausted, the team should slow down releases and focus on stability instead.","Error budgets balance innovation speed against reliability by quantifying acceptable risk, giving teams a data-driven way to decide when to prioritize stability over new feature velocity."
